,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2868,3714,1,0,0,0,26,1,0,1,0,2,0,0,2,0,0,1,85.75,1764,0,0.0,0.0,1.0,0.0
2869,1833,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,1,91.1,3879,1,0.0,0.0,1.0,0.0
2870,968,1,0,1,0,57,1,2,1,0,0,2,2,2,2,2,0,107.95,4890,0,0.0,0.0,1.0,0.0
2871,5316,1,0,1,0,14,1,2,1,0,0,0,0,2,0,0,1,86.1,431,1,0.0,0.0,1.0,0.0
2872,5786,0,0,1,1,42,1,2,2,1,1,1,1,1,1,2,0,22.95,33,0,0.0,0.0,1.0,0.0
2873,92,1,0,0,0,25,1,2,1,0,0,0,0,2,2,0,1,94.7,1999,1,1.0,0.0,0.0,0.0
2874,5927,0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,19.45,414,0,0.0,1.0,0.0,0.0
2875,7039,1,0,1,0,22,1,2,1,0,0,0,0,0,2,0,1,85.1,1447,1,0.0,0.0,1.0,0.0
2876,4801,1,0,0,0,19,1,0,2,1,1,1,1,1,1,1,1,19.7,3302,0,0.0,1.0,0.0,0.0
2877,194,0,0,1,1,61,1,2,1,0,2,0,0,2,2,0,1,99.15,4923,1,0.0,0.0,1.0,0.0
2878,291,1,0,1,0,22,1,0,1,0,0,2,0,2,0,0,1,87.0,1416,0,1.0,0.0,0.0,0.0
2879,3175,1,1,1,0,70,1,2,1,0,2,2,0,2,2,0,1,102.95,5573,1,0.0,0.0,1.0,0.0
2880,1479,1,0,0,0,12,1,0,1,0,0,0,0,0,2,0,1,79.95,85,0,1.0,0.0,0.0,0.0
2881,2815,0,0,1,0,31,1,0,0,2,0,0,2,0,2,1,1,64.0,1512,0,0.0,0.0,1.0,0.0
2882,4724,0,0,0,0,11,1,0,0,0,0,0,0,2,2,0,1,64.9,5606,0,0.0,0.0,1.0,0.0
2883,5132,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,25.75,1181,0,0.0,0.0,0.0,1.0
2884,3732,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,90.15,5326,0,1.0,0.0,0.0,0.0
2885,5622,1,1,0,0,67,1,2,1,2,2,2,2,2,2,2,1,116.1,5926,0,0.0,1.0,0.0,0.0
2886,2214,0,0,0,0,60,1,0,1,2,0,2,2,2,2,0,1,104.95,5059,0,1.0,0.0,0.0,0.0
2887,4041,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,45.05,3811,1,0.0,0.0,0.0,1.0
2888,5260,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,71.0,5564,1,0.0,0.0,1.0,0.0
2889,6929,1,0,1,1,58,0,1,0,2,2,2,0,2,0,1,0,50.0,2522,0,0.0,0.0,0.0,1.0
2890,1180,0,1,1,1,47,1,0,1,0,0,0,0,0,0,0,0,70.55,2872,1,1.0,0.0,0.0,0.0
2891,335,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,79.7,5972,1,0.0,0.0,1.0,0.0
2892,1829,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,20.45,1615,0,0.0,0.0,0.0,1.0
2893,5577,1,0,0,0,22,1,2,0,2,2,0,0,0,0,0,0,59.0,466,1,0.0,0.0,1.0,0.0
2894,6267,0,0,0,0,48,1,0,0,2,0,2,2,0,0,1,1,60.35,2498,1,0.0,1.0,0.0,0.0
2895,5278,0,0,1,0,37,1,0,2,1,1,1,1,1,1,1,1,19.85,5610,0,1.0,0.0,0.0,0.0
2896,6705,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,1,19.95,2183,0,0.0,0.0,1.0,0.0
2897,5860,1,0,0,0,43,1,2,2,1,1,1,1,1,1,2,0,26.45,212,0,1.0,0.0,0.0,0.0
2898,4613,0,0,0,0,6,0,1,0,2,2,2,2,2,2,2,1,63.4,3016,0,0.0,0.0,0.0,1.0
2899,4368,1,0,0,0,71,0,1,0,2,2,2,2,2,0,2,0,53.95,3328,0,1.0,0.0,0.0,0.0
2900,464,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,69.25,5443,1,0.0,0.0,1.0,0.0
2901,5514,0,0,1,1,72,1,2,1,2,2,0,0,2,0,2,1,95.1,5406,0,0.0,0.0,1.0,0.0
2902,1130,0,1,0,0,6,1,0,1,2,0,0,0,0,0,0,1,74.1,3830,0,0.0,0.0,1.0,0.0
2903,651,1,0,1,1,12,0,1,0,0,2,0,2,0,0,0,0,35.5,3675,0,0.0,0.0,0.0,1.0
2904,1435,1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,70.95,1293,1,0.0,0.0,0.0,1.0
2905,3284,0,0,1,0,21,1,0,1,0,0,2,2,0,0,1,0,79.2,1258,0,0.0,0.0,1.0,0.0
2906,5499,0,0,1,1,6,1,0,0,0,0,0,2,0,0,0,1,48.8,2566,0,0.0,0.0,0.0,1.0
2907,411,1,0,1,0,20,1,0,1,0,0,0,0,2,2,0,1,89.0,1374,1,0.0,0.0,0.0,1.0
2908,5525,1,0,1,0,18,1,2,1,2,0,0,0,2,2,0,1,99.4,1261,1,0.0,0.0,1.0,0.0
2909,6774,0,0,0,0,43,1,0,0,0,2,0,2,0,0,1,0,55.45,2096,0,0.0,0.0,1.0,0.0
2910,3987,0,0,1,1,35,1,2,2,1,1,1,1,1,1,2,1,25.4,6438,0,0.0,1.0,0.0,0.0
2911,6862,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,73.5,5666,1,1.0,0.0,0.0,0.0
2912,459,1,1,1,0,32,1,2,1,0,2,2,0,0,2,0,1,93.5,2568,0,0.0,0.0,1.0,0.0
2913,4401,1,0,0,0,52,0,1,0,2,2,2,2,2,2,2,0,63.9,2894,0,0.0,1.0,0.0,0.0
2914,324,1,0,0,0,32,1,0,0,0,0,0,0,2,2,1,1,64.85,1640,0,1.0,0.0,0.0,0.0
2915,184,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,63.8,3963,0,1.0,0.0,0.0,0.0
2916,2908,1,0,0,0,51,0,1,0,2,0,0,2,0,2,0,1,44.45,1796,0,0.0,1.0,0.0,0.0
2917,1475,1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,19.95,557,0,1.0,0.0,0.0,0.0
2918,1901,1,1,1,0,8,0,1,0,0,2,2,0,0,2,0,1,43.35,3198,0,0.0,0.0,0.0,1.0
2919,1305,1,0,1,0,49,0,1,0,0,2,0,0,2,2,2,0,49.65,2054,0,0.0,1.0,0.0,0.0
2920,6650,0,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,85.1,5023,0,0.0,0.0,0.0,1.0
2921,379,1,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,95.5,6127,1,0.0,0.0,1.0,0.0
2922,2339,0,0,1,0,28,1,0,1,2,0,0,0,2,2,0,1,92.35,2252,1,0.0,0.0,0.0,1.0
2923,3076,1,0,0,0,54,1,0,1,2,0,2,0,2,0,0,0,89.8,3947,0,0.0,0.0,0.0,1.0
2924,983,1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,74.55,6107,1,0.0,0.0,1.0,0.0
2925,2039,0,0,1,1,50,1,0,1,0,0,2,2,2,2,1,0,103.05,4331,0,0.0,0.0,0.0,1.0
2926,62,0,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,116.0,6093,0,0.0,0.0,1.0,0.0
2927,3938,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,69.9,5454,0,0.0,0.0,1.0,0.0
2928,1299,1,0,1,1,68,1,0,1,2,2,0,2,0,2,2,0,95.1,5304,0,1.0,0.0,0.0,0.0
2929,1782,1,0,0,1,40,0,1,0,2,2,0,2,0,0,1,0,40.25,1012,0,0.0,0.0,0.0,1.0
2930,3785,1,0,1,1,31,1,2,2,1,1,1,1,1,1,2,0,25.75,5801,0,0.0,0.0,0.0,1.0
2931,5723,0,1,0,1,33,1,2,1,0,2,2,0,2,2,0,1,105.35,2998,0,1.0,0.0,0.0,0.0
2932,5497,1,1,1,0,55,1,2,1,0,2,2,2,2,2,2,1,113.6,5083,0,0.0,0.0,1.0,0.0
2933,3710,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,1,24.0,1149,0,1.0,0.0,0.0,0.0
2934,120,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,19.4,1583,0,1.0,0.0,0.0,0.0
2935,6637,1,0,1,0,71,1,0,0,2,2,2,2,2,2,2,1,86.1,4942,0,1.0,0.0,0.0,0.0
2936,2343,1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,102.65,3497,0,0.0,0.0,0.0,1.0
2937,3774,0,0,1,1,64,1,2,1,0,2,2,0,0,2,1,1,92.85,4899,0,0.0,0.0,1.0,0.0
2938,3757,1,0,1,0,53,1,2,1,0,2,0,2,0,2,1,0,97.75,4274,0,1.0,0.0,0.0,0.0
2939,6224,1,1,0,0,12,1,0,1,0,2,2,2,0,0,0,1,83.8,62,1,0.0,0.0,0.0,1.0
2940,4475,1,1,0,0,53,0,1,0,0,2,2,0,2,2,0,1,54.45,2465,1,0.0,0.0,1.0,0.0
2941,4382,1,0,1,0,72,1,2,1,2,2,2,0,2,0,2,1,97.95,5584,0,0.0,1.0,0.0,0.0
2942,3772,1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,19.95,6338,0,0.0,0.0,1.0,0.0
2943,3155,1,0,0,0,40,1,2,2,1,1,1,1,1,1,2,1,24.6,6495,0,0.0,0.0,0.0,1.0
2944,3773,1,0,0,0,12,0,1,0,2,2,0,2,2,0,0,1,50.95,4947,0,1.0,0.0,0.0,0.0
2945,2803,1,0,0,0,9,1,0,1,2,0,0,0,0,0,0,0,75.6,5274,0,0.0,0.0,1.0,0.0
2946,2378,0,0,1,1,51,1,2,1,0,0,0,2,0,0,0,1,80.75,3510,0,0.0,0.0,1.0,0.0
2947,3618,1,0,1,1,49,1,0,1,0,2,2,0,2,0,0,1,90.4,3808,0,0.0,1.0,0.0,0.0
2948,1965,1,1,1,0,41,1,2,1,0,0,2,0,2,2,0,1,99.8,3627,1,0.0,0.0,1.0,0.0
2949,2438,0,0,0,0,56,1,0,0,2,0,2,2,0,0,1,1,60.25,2854,0,0.0,1.0,0.0,0.0
2950,2335,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,20.2,4566,0,0.0,0.0,1.0,0.0
2951,4111,1,0,1,0,20,1,0,0,2,0,0,2,0,2,1,1,64.15,504,0,0.0,0.0,0.0,1.0
2952,3736,0,0,1,1,26,1,0,2,1,1,1,1,1,1,0,1,20.25,4182,0,0.0,1.0,0.0,0.0
2953,1538,0,0,1,1,20,1,2,1,0,2,2,0,2,2,0,1,105.85,1874,1,1.0,0.0,0.0,0.0
2954,5263,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,75.45,4056,1,0.0,0.0,0.0,1.0
2955,3227,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,1,93.85,5126,1,0.0,0.0,1.0,0.0
2956,4004,1,0,0,0,51,1,0,1,0,2,2,0,2,2,0,1,99.0,4268,0,0.0,0.0,1.0,0.0
2957,1838,0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,1,80.3,2817,0,0.0,0.0,0.0,1.0
2958,1761,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,19.55,1485,0,0.0,1.0,0.0,0.0
2959,5373,1,0,1,1,27,1,2,1,2,2,0,2,2,0,0,0,100.75,2421,0,0.0,0.0,1.0,0.0
2960,3968,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,100.75,1726,1,0.0,0.0,1.0,0.0
2961,4897,1,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,53.75,5201,0,0.0,0.0,0.0,1.0
2962,2265,0,0,1,1,3,0,1,0,0,0,0,2,0,0,0,1,31.0,6441,1,0.0,0.0,0.0,1.0
2963,3302,0,0,1,1,34,1,2,2,1,1,1,1,1,1,1,1,25.6,6360,0,0.0,1.0,0.0,0.0
2964,6580,1,0,1,0,24,1,2,0,2,0,0,2,0,0,1,1,58.35,633,0,0.0,0.0,1.0,0.0
2965,1093,1,0,0,0,51,1,2,1,0,0,2,0,0,0,0,0,80.0,3620,1,0.0,1.0,0.0,0.0
2966,6109,0,1,0,0,14,0,1,0,0,0,0,0,2,2,0,1,46.35,5331,0,0.0,0.0,1.0,0.0
2967,5442,1,0,1,0,59,1,2,1,2,2,2,2,2,2,2,0,113.75,5241,0,0.0,0.0,1.0,0.0
2968,158,1,0,0,0,3,1,0,1,0,2,2,0,0,2,0,0,90.4,2331,0,0.0,0.0,1.0,0.0
2969,797,0,0,1,1,65,1,2,1,2,0,2,2,2,2,2,0,109.3,5688,0,0.0,0.0,1.0,0.0
2970,1940,1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,70.25,2877,1,0.0,0.0,0.0,1.0
2971,6572,0,0,1,1,59,1,2,0,2,2,2,2,2,2,2,0,90.3,4350,0,0.0,1.0,0.0,0.0
2972,6641,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,65.25,3798,0,0.0,1.0,0.0,0.0
2973,401,0,0,1,1,62,1,0,1,0,2,2,0,2,2,0,1,100.15,5078,1,0.0,0.0,1.0,0.0
2974,1026,1,0,0,0,28,1,2,1,2,2,0,0,0,2,0,1,94.5,2310,1,0.0,1.0,0.0,0.0
2975,2118,1,0,0,0,3,1,0,0,0,0,0,2,0,2,0,0,60.65,1567,0,0.0,0.0,0.0,1.0
2976,3409,1,0,0,1,19,1,2,2,1,1,1,1,1,1,0,1,24.1,3726,0,0.0,1.0,0.0,0.0
2977,4176,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,19.5,1484,0,0.0,0.0,0.0,1.0
2978,2057,1,0,0,0,24,1,0,1,0,2,2,2,0,0,0,1,85.95,1737,0,0.0,0.0,1.0,0.0
2979,6356,1,1,0,0,57,1,0,0,0,0,2,2,0,0,1,1,53.5,2638,0,0.0,0.0,1.0,0.0
2980,3973,0,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,25.45,1437,0,0.0,1.0,0.0,0.0
2981,269,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,0,20.5,799,0,1.0,0.0,0.0,0.0
2982,3738,1,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,20.85,142,0,0.0,1.0,0.0,0.0
2983,3271,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,89.9,5188,0,0.0,1.0,0.0,0.0
2984,4808,0,0,1,0,26,1,2,2,1,1,1,1,1,1,1,0,26.0,5398,0,0.0,0.0,0.0,1.0
2985,6889,0,0,0,0,35,1,2,1,2,2,2,2,2,2,2,1,113.2,3352,0,0.0,0.0,0.0,1.0
2986,894,0,0,1,1,55,1,0,1,0,0,0,0,0,0,2,1,69.05,3288,0,0.0,1.0,0.0,0.0
2987,2654,0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,20.1,5318,0,0.0,0.0,0.0,1.0
2988,4464,1,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,109.65,5952,0,0.0,0.0,1.0,0.0
2989,2310,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,19.2,1479,0,0.0,0.0,0.0,1.0
2990,1585,1,0,0,0,10,0,1,0,0,0,0,0,0,2,0,1,33.9,2577,1,0.0,0.0,0.0,1.0
2991,1500,0,1,1,0,37,1,0,1,0,0,2,2,2,0,0,0,90.0,2928,0,0.0,0.0,1.0,0.0
2992,2925,1,0,0,0,12,0,1,0,0,2,0,2,0,0,0,0,34.0,3757,0,0.0,0.0,0.0,1.0
2993,1531,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,20.4,1614,0,0.0,0.0,0.0,1.0
2994,5712,1,0,1,0,62,0,1,0,2,2,0,2,0,0,2,1,38.6,1981,0,0.0,1.0,0.0,0.0
2995,1506,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,25.25,2152,0,1.0,0.0,0.0,0.0
2996,4696,0,0,0,0,18,1,2,0,2,0,2,0,0,0,0,1,60.6,294,0,0.0,0.0,0.0,1.0
2997,1271,1,1,1,0,69,1,2,1,0,2,0,0,2,0,0,1,89.95,5013,1,0.0,0.0,1.0,0.0
2998,3347,1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,74.75,812,0,0.0,0.0,1.0,0.0
2999,703,1,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,20.6,3536,0,0.0,0.0,0.0,1.0
3000,5403,1,0,0,0,12,1,2,1,0,0,0,0,2,0,0,1,84.45,114,1,0.0,0.0,1.0,0.0
3001,3189,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,20.4,1362,0,0.0,0.0,0.0,1.0
3002,6699,1,0,0,0,27,1,0,0,2,0,2,2,2,2,1,0,81.7,1848,0,0.0,0.0,1.0,0.0
3003,1810,1,0,0,1,27,1,2,1,0,0,0,2,0,0,0,1,79.5,1795,1,0.0,0.0,1.0,0.0
3004,2678,1,0,1,1,1,1,0,1,0,0,0,0,2,2,0,0,89.15,6297,1,0.0,0.0,0.0,1.0
3005,349,0,1,0,0,24,1,0,2,1,1,1,1,1,1,0,1,20.3,3899,0,0.0,0.0,0.0,1.0
3006,6819,1,1,0,0,14,1,2,1,0,0,0,0,0,0,0,1,74.95,76,1,0.0,0.0,1.0,0.0
3007,4275,0,1,0,0,32,1,0,1,0,2,0,0,0,0,0,1,74.4,1914,1,0.0,0.0,1.0,0.0
3008,5746,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,20.0,1740,0,0.0,0.0,0.0,1.0
3009,6286,1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,25.0,2147,0,0.0,0.0,0.0,1.0
3010,2714,1,1,0,1,38,1,2,1,2,0,0,0,0,0,0,1,80.45,2747,0,0.0,0.0,0.0,1.0
3011,2344,0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,19.75,1732,0,0.0,0.0,0.0,1.0
3012,1463,1,0,1,1,54,1,2,0,2,2,0,2,0,0,2,1,65.65,3089,0,0.0,1.0,0.0,0.0
3013,1395,0,0,0,0,29,1,2,0,0,0,0,0,2,2,1,1,71.0,1710,0,0.0,1.0,0.0,0.0
3014,4143,1,1,1,0,44,1,2,1,0,0,2,0,2,0,0,1,89.2,3456,0,0.0,0.0,1.0,0.0
3015,1037,1,0,1,1,59,1,0,0,2,2,2,2,2,2,2,1,86.75,4346,0,0.0,0.0,1.0,0.0
3016,3126,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,1,55.3,1563,1,0.0,0.0,1.0,0.0
3017,970,0,0,1,1,18,1,0,0,2,2,0,2,0,0,1,1,61.5,170,0,0.0,0.0,0.0,1.0
3018,2924,1,1,0,0,67,1,2,2,1,1,1,1,1,1,2,0,25.1,1158,0,0.0,1.0,0.0,0.0
3019,4408,0,0,1,1,22,1,0,0,0,2,0,2,0,0,0,0,55.15,377,1,0.0,0.0,1.0,0.0
3020,3691,1,0,0,1,33,0,1,0,2,0,0,2,0,0,1,0,34.05,219,0,0.0,1.0,0.0,0.0
3021,4527,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,19.95,133,0,0.0,0.0,0.0,1.0
3022,1218,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,19.95,3255,0,0.0,0.0,0.0,1.0
3023,145,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,89.7,5121,0,0.0,1.0,0.0,0.0
3024,6168,1,0,0,1,9,1,0,2,1,1,1,1,1,1,0,0,20.4,1395,0,0.0,0.0,0.0,1.0
3025,4723,1,0,1,1,67,1,2,2,1,1,1,1,1,1,2,0,26.3,1184,0,0.0,0.0,0.0,1.0
3026,4342,0,0,1,0,16,1,2,1,0,0,0,0,2,0,0,1,84.95,682,1,0.0,0.0,1.0,0.0
3027,1105,0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,20.7,666,0,0.0,0.0,0.0,1.0
3028,6175,1,0,0,0,5,0,1,0,2,2,2,2,0,0,0,1,43.25,1806,1,0.0,0.0,0.0,1.0
3029,826,1,0,1,1,23,1,2,0,0,0,0,0,0,0,1,1,48.35,129,1,0.0,1.0,0.0,0.0
3030,1195,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,79.55,5969,1,0.0,0.0,1.0,0.0
3031,2756,0,1,1,0,50,1,0,1,0,0,0,0,0,0,0,1,71.05,2984,1,0.0,0.0,1.0,0.0
3032,4039,1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,19.45,3179,0,0.0,1.0,0.0,0.0
3033,4100,0,0,1,0,68,1,2,1,2,2,2,0,2,2,2,1,110.8,5803,0,1.0,0.0,0.0,0.0
3034,5063,1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,0,84.5,6174,1,0.0,0.0,1.0,0.0
3035,5623,0,1,1,0,25,1,0,1,0,0,0,0,0,0,0,1,69.3,1365,0,0.0,0.0,1.0,0.0
3036,3295,1,0,0,0,67,0,1,0,2,0,2,2,2,0,1,1,49.35,2886,0,1.0,0.0,0.0,0.0
3037,6021,1,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,20.35,5553,0,0.0,1.0,0.0,0.0
3038,4171,0,1,1,0,67,1,2,1,2,2,0,0,2,2,1,1,105.6,5582,0,0.0,0.0,1.0,0.0
3039,3882,1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,64.45,3933,0,0.0,1.0,0.0,0.0
3040,5199,1,0,1,0,71,1,2,1,0,2,2,2,2,2,2,1,108.6,5864,1,0.0,1.0,0.0,0.0
3041,973,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,49.9,4147,0,0.0,0.0,1.0,0.0
3042,908,1,0,0,0,46,0,1,0,0,2,0,0,0,0,0,0,30.3,688,1,1.0,0.0,0.0,0.0
3043,2572,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,1,30.4,5911,1,0.0,0.0,1.0,0.0
3044,4035,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,45.4,3818,1,0.0,0.0,0.0,1.0
3045,6437,0,0,1,0,48,1,0,0,0,2,2,0,0,2,1,1,65.65,2692,0,0.0,0.0,1.0,0.0
3046,6153,0,0,1,0,61,1,2,1,0,0,2,2,2,2,1,1,103.3,5217,0,1.0,0.0,0.0,0.0
3047,1062,0,0,1,0,32,1,0,1,0,2,0,0,0,2,0,0,84.15,2236,1,1.0,0.0,0.0,0.0
3048,1173,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,44.45,6101,0,0.0,0.0,1.0,0.0
3049,167,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,19.75,4783,1,0.0,0.0,1.0,0.0
3050,599,0,0,0,0,5,1,0,1,0,0,0,2,0,2,0,1,85.4,3623,1,0.0,1.0,0.0,0.0
3051,3604,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,89.9,5124,0,1.0,0.0,0.0,0.0
3052,3643,1,0,1,0,37,1,2,0,2,0,0,0,0,0,0,1,55.05,1664,0,0.0,0.0,0.0,1.0
3053,656,1,0,1,1,65,1,2,1,0,0,2,2,2,2,2,1,104.1,5320,0,1.0,0.0,0.0,0.0
3054,4583,0,0,0,1,67,1,2,1,0,2,0,2,2,2,1,1,106.6,5640,0,1.0,0.0,0.0,0.0
3055,416,1,0,0,1,49,1,2,1,0,0,0,0,0,0,0,0,75.2,3170,1,0.0,1.0,0.0,0.0
3056,161,1,0,1,1,50,1,2,0,2,0,0,2,2,0,2,1,70.5,3021,0,0.0,1.0,0.0,0.0
3057,5202,1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,19.6,3499,0,0.0,0.0,1.0,0.0
3058,1975,0,0,0,1,17,1,2,0,0,0,2,0,0,0,1,1,55.85,6412,1,0.0,0.0,0.0,1.0
3059,5309,0,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,24.05,1000,0,0.0,0.0,0.0,1.0
3060,5043,1,0,1,0,25,0,1,0,0,0,2,0,2,0,1,1,38.1,6484,0,0.0,1.0,0.0,0.0
3061,5771,1,1,0,0,23,1,2,1,0,2,2,0,2,2,0,1,106.4,2131,1,0.0,0.0,1.0,0.0
3062,5736,1,1,1,0,24,0,1,0,0,0,2,2,0,0,0,0,34.25,6124,0,0.0,0.0,0.0,1.0
3063,1135,0,0,0,0,37,1,2,1,0,0,2,0,2,2,0,1,100.05,3268,0,0.0,0.0,1.0,0.0
3064,5580,0,0,0,0,21,1,0,1,0,0,0,0,0,0,0,1,68.65,888,0,0.0,0.0,1.0,0.0
3065,3619,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,45.8,3824,0,0.0,0.0,0.0,1.0
3066,4013,0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,75.75,5898,0,0.0,0.0,0.0,1.0
3067,4979,1,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,84.4,4609,1,0.0,0.0,1.0,0.0
3068,1221,1,0,1,0,51,1,2,1,2,2,0,0,0,2,1,1,96.4,4160,0,0.0,1.0,0.0,0.0
3069,1210,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,20.55,1441,0,0.0,0.0,0.0,1.0
3070,5223,0,0,0,0,6,0,1,0,2,2,0,2,0,2,0,0,50.95,2668,0,0.0,1.0,0.0,0.0
3071,6502,1,0,1,1,47,1,2,0,2,2,2,2,2,2,2,1,90.5,3674,0,0.0,0.0,0.0,1.0
3072,6684,0,0,1,1,61,1,2,0,2,2,2,2,0,2,1,1,79.4,4074,0,0.0,0.0,1.0,0.0
3073,4081,0,0,0,0,52,0,1,0,2,2,2,0,2,2,2,1,58.75,2640,0,1.0,0.0,0.0,0.0
3074,3139,0,0,1,1,35,1,2,0,2,2,0,0,0,0,0,1,59.45,1756,0,0.0,1.0,0.0,0.0
3075,3956,1,0,1,0,71,1,2,1,0,2,2,0,2,2,1,1,105.7,5759,0,1.0,0.0,0.0,0.0
3076,2973,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,56.25,3329,1,0.0,0.0,1.0,0.0
3077,5180,1,0,1,0,45,1,0,0,2,0,2,0,0,0,2,0,53.3,1937,0,0.0,1.0,0.0,0.0
3078,3747,0,1,0,0,2,1,2,1,0,0,0,0,2,0,0,1,85.55,1442,1,0.0,0.0,1.0,0.0
3079,1450,0,0,0,0,4,1,0,0,0,2,0,0,2,2,0,1,68.65,2258,1,1.0,0.0,0.0,0.0
3080,1208,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,24.3,3257,0,0.0,0.0,0.0,1.0
3081,4526,1,0,0,0,4,1,0,1,0,0,0,0,2,0,0,0,77.85,2584,1,0.0,0.0,1.0,0.0
3082,2376,1,0,0,0,51,1,2,0,2,0,0,2,0,0,1,0,59.9,2643,0,0.0,1.0,0.0,0.0
3083,1099,1,0,1,1,60,1,2,2,1,1,1,1,1,1,1,0,23.95,920,0,0.0,1.0,0.0,0.0
3084,6096,1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,20.15,1104,0,0.0,0.0,0.0,1.0
3085,3564,1,0,0,0,3,1,2,1,0,2,2,0,2,2,0,1,105.35,2808,1,1.0,0.0,0.0,0.0
3086,2707,1,0,0,0,17,1,2,1,0,0,2,2,0,2,0,1,95.65,1116,0,1.0,0.0,0.0,0.0
3087,4956,0,0,0,0,8,1,2,1,0,0,0,0,2,0,0,1,87.05,5835,1,0.0,0.0,1.0,0.0
